,a,p,q,num_vol,rolling,distance_threshold,retrace_threshold,offset_threshold,duration,average_holding_duration,profit,return,max_drawDown,caimar_ratio,trade_times,win_rate,profit_factor,sharp_ratio
142,0.1,1,1,1,20,0.049999999999999996,0.12999999999999998,0.04,361,53.25,314556.25,0.3145562500000001,0.22302944693137638,1.4103799042141079,4,0.5,3.192796641900273,0.05661037876125095
143,0.1,1,1,1,20,0.049999999999999996,0.12999999999999998,0.05500000000000001,361,55.75,150680.2734375,0.1506802734374999,0.3134866375378309,0.48065931811628215,4,0.5,1.7182024342153035,0.02699665568662733
144,0.1,1,1,1,20,0.049999999999999996,0.12999999999999998,0.07,361,121.0,549838.28125,0.54983828125,0.21184185398347732,2.595512977774849,2,0.5,,0.09332376700567534
145,0.1,1,1,1,20,0.049999999999999996,0.12999999999999998,0.085,361,122.0,444958.203125,0.4449582031249999,0.2891794027311668,1.538692586410283,2,0.5,,0.07403011530999687
146,0.1,1,1,1,20,0.049999999999999996,0.12999999999999998,0.1,361,122.0,444958.203125,0.4449582031249999,0.2891794027311668,1.538692586410283,2,0.5,,0.07403011530999687
147,0.1,1,1,1,20,0.06999999999999999,0.01,0.01,361,6.481481481481482,131386.328125,0.13138632812500006,0.2902466943917721,0.45267122990092046,27,0.4074074074074074,1.0540226377530881,0.03196656761887286
148,0.1,1,1,1,20,0.06999999999999999,0.01,0.025,361,13.133333333333333,-151599.609375,-0.15159960937500006,0.44363464027448507,-0.34172175842987046,15,0.3333333333333333,0.6622027214363585,-0.024663463285269575
149,0.1,1,1,1,20,0.06999999999999999,0.01,0.04,361,39.333333333333336,622883.59375,0.6228835937499999,0.1550695748417521,4.016800809479553,6,0.6666666666666666,7.623326589601206,0.10523544479692151
150,0.1,1,1,1,20,0.06999999999999999,0.01,0.05500000000000001,361,47.8,475431.8359375,0.47543183593750005,0.19036165660210613,2.497518903879091,5,0.8,5.909970167557875,0.07941712173568584
151,0.1,1,1,1,20,0.06999999999999999,0.01,0.07,361,122.5,701618.1640625,0.7016181640625001,0.1362116442249841,5.150941155248227,2,0.5,,0.11615637935332127
152,0.1,1,1,1,20,0.06999999999999999,0.01,0.085,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
153,0.1,1,1,1,20,0.06999999999999999,0.01,0.1,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
154,0.1,1,1,1,20,0.06999999999999999,0.03,0.01,361,6.2272727272727275,94480.46875,0.09448046875000005,0.2555142198864514,0.36976599107472946,22,0.45454545454545453,1.2179773561989726,0.024911648855551888
155,0.1,1,1,1,20,0.06999999999999999,0.03,0.025,361,11.846153846153847,-79447.65625,-0.07944765625000005,0.31711577450002126,-0.25053202217789616,13,0.38461538461538464,0.8777626905118099,-0.012840255395990178
156,0.1,1,1,1,20,0.06999999999999999,0.03,0.04,361,39.0,566206.4453125,0.5662064453125,0.15885199949331963,3.5643646105714346,6,0.6666666666666666,7.059828266793607,0.09621771462408751
157,0.1,1,1,1,20,0.06999999999999999,0.03,0.05500000000000001,361,47.6,446937.890625,0.4469378906249999,0.19429483092409072,2.3003076741635735,5,0.8,5.6157020709241605,0.0748890873219947
158,0.1,1,1,1,20,0.06999999999999999,0.03,0.07,361,122.5,701618.1640625,0.7016181640625001,0.1362116442249841,5.150941155248227,2,0.5,,0.11615637935332127
159,0.1,1,1,1,20,0.06999999999999999,0.03,0.085,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
160,0.1,1,1,1,20,0.06999999999999999,0.03,0.1,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
161,0.1,1,1,1,20,0.06999999999999999,0.049999999999999996,0.01,361,6.45,197228.3203125,0.19722832031250004,0.20285325007376764,0.9722709408933695,20,0.5,1.5513614353997431,0.04633723306137321
162,0.1,1,1,1,20,0.06999999999999999,0.049999999999999996,0.025,361,13.272727272727273,20554.4921875,0.02055449218750005,0.24293217141897583,0.08461000479039273,11,0.45454545454545453,1.0977626730164862,0.006884818796863158
163,0.1,1,1,1,20,0.06999999999999999,0.049999999999999996,0.04,361,46.2,564262.109375,0.564262109375,0.1550695748417521,3.6387673723283713,5,0.6,5.80648912683611,0.09570829459570938
164,0.1,1,1,1,20,0.06999999999999999,0.049999999999999996,0.05500000000000001,361,47.2,425600.1953125,0.42560019531249993,0.19036165660210613,2.2357453854380416,5,0.6,4.625341268111542,0.07126982773998278
165,0.1,1,1,1,20,0.06999999999999999,0.049999999999999996,0.07,361,122.5,701618.1640625,0.7016181640625001,0.1362116442249841,5.150941155248227,2,0.5,,0.11615637935332127
166,0.1,1,1,1,20,0.06999999999999999,0.049999999999999996,0.085,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
167,0.1,1,1,1,20,0.06999999999999999,0.049999999999999996,0.1,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
168,0.1,1,1,1,20,0.06999999999999999,0.06999999999999999,0.01,361,6.2105263157894735,118420.3125,0.11842031250000007,0.2025625785765891,0.5846110043234133,19,0.47368421052631576,1.2925187036028347,0.03062659364017957
169,0.1,1,1,1,20,0.06999999999999999,0.06999999999999999,0.025,361,13.5,-58253.515625,-0.05825351562500003,0.30139353512481915,-0.19328057451821226,10,0.5,0.8615041568534217,-0.00975667653663346
170,0.1,1,1,1,20,0.06999999999999999,0.06999999999999999,0.04,361,55.0,485454.1015625,0.4854541015625,0.1666332379918285,2.9133089377180927,4,0.75,6.013474017132979,0.08404643134765374
171,0.1,1,1,1,20,0.06999999999999999,0.06999999999999999,0.05500000000000001,361,56.25,346792.1875,0.34679218749999996,0.20238619301980076,1.71351702567018,4,0.75,4.581458300135749,0.05928201630311886
172,0.1,1,1,1,20,0.06999999999999999,0.06999999999999999,0.07,361,122.5,701618.1640625,0.7016181640625001,0.1362116442249841,5.150941155248227,2,0.5,,0.11615637935332127
173,0.1,1,1,1,20,0.06999999999999999,0.06999999999999999,0.085,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
174,0.1,1,1,1,20,0.06999999999999999,0.06999999999999999,0.1,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
175,0.1,1,1,1,20,0.06999999999999999,0.08999999999999998,0.01,361,6.105263157894737,92600.390625,0.09260039062499992,0.20636163238182847,0.4487287174277751,19,0.5263157894736842,1.2344242979221849,0.025288668235983632
176,0.1,1,1,1,20,0.06999999999999999,0.08999999999999998,0.025,361,13.3,-84073.4375,-0.08407343749999996,0.2995595608513404,-0.28065683252127044,10,0.5,0.8001181304189544,-0.015356742786481721
177,0.1,1,1,1,20,0.06999999999999999,0.08999999999999998,0.04,361,54.5,459634.1796875,0.4596341796875001,0.16114603438666253,2.852283529265318,4,0.75,5.746821604416573,0.08011555925111515
178,0.1,1,1,1,20,0.06999999999999999,0.08999999999999998,0.05500000000000001,361,57.0,295758.203125,0.2957582031249999,0.21609386942761255,1.3686561488690145,4,0.75,3.4233746489241677,0.05080495096051075
179,0.1,1,1,1,20,0.06999999999999999,0.08999999999999998,0.07,361,122.0,661226.171875,0.6612261718750001,0.14021964863275926,4.7156456197289245,2,0.5,,0.1099988909864107
180,0.1,1,1,1,20,0.06999999999999999,0.08999999999999998,0.085,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
181,0.1,1,1,1,20,0.06999999999999999,0.08999999999999998,0.1,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
182,0.1,1,1,1,20,0.06999999999999999,0.10999999999999997,0.01,361,6.0,11188.28125,0.011188281249999932,0.21933200077685555,0.05101071075069747,19,0.47368421052631576,1.0264652344652345,0.007599060389511176
183,0.1,1,1,1,20,0.06999999999999999,0.10999999999999997,0.025,361,13.1,-165485.546875,-0.16548554687499994,0.3370175055852217,-0.4910295285333586,10,0.4,0.622509716982309,-0.03335283360947854
184,0.1,1,1,1,20,0.06999999999999999,0.10999999999999997,0.04,361,54.0,378222.0703125,0.3782220703125001,0.19040338941986557,1.986425091826851,4,0.75,4.906046969455533,0.06683379994552924
185,0.1,1,1,1,20,0.06999999999999999,0.10999999999999997,0.05500000000000001,361,56.5,214346.09375,0.2143460937499999,0.2665400813376029,0.8041795915808496,4,0.5,2.4548698845332946,0.03746800292083452
186,0.1,1,1,1,20,0.06999999999999999,0.10999999999999997,0.07,361,121.5,612310.15625,0.61231015625,0.16577570143528986,3.693606185638815,2,0.5,,0.10261783026917708
187,0.1,1,1,1,20,0.06999999999999999,0.10999999999999997,0.085,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
188,0.1,1,1,1,20,0.06999999999999999,0.10999999999999997,0.1,361,122.5,507430.078125,0.5074300781250001,0.24311325018297936,2.087216874206085,2,0.5,,0.08336899429629835
189,0.1,1,1,1,20,0.06999999999999999,0.12999999999999998,0.01,361,5.842105263157895,-52477.5390625,-0.05247753906249997,0.2629312525572012,-0.19958654040596935,19,0.42105263157894735,0.8887956270691604,-0.00681915752319196
190,0.1,1,1,1,20,0.06999999999999999,0.12999999999999998,0.025,361,12.8,-229151.3671875,-0.22915136718749995,0.3612075979611058,-0.6344035077915902,10,0.3,0.4816816723950556,-0.04844884810169358
191,0.1,1,1,1,20,0.06999999999999999,0.12999999999999998,0.04,361,53.25,314556.25,0.3145562500000001,0.22302944693137638,1.4103799042141079,4,0.5,3.192796641900273,0.05661037876125095
192,0.1,1,1,1,20,0.06999999999999999,0.12999999999999998,0.05500000000000001,361,55.75,150680.2734375,0.1506802734374999,0.3134866375378309,0.48065931811628215,4,0.5,1.7182024342153035,0.02699665568662733
193,0.1,1,1,1,20,0.06999999999999999,0.12999999999999998,0.07,361,121.0,549838.28125,0.54983828125,0.21184185398347732,2.595512977774849,2,0.5,,0.09332376700567534
194,0.1,1,1,1,20,0.06999999999999999,0.12999999999999998,0.085,361,122.0,444958.203125,0.4449582031249999,0.2891794027311668,1.538692586410283,2,0.5,,0.07403011530999687
195,0.1,1,1,1,20,0.06999999999999999,0.12999999999999998,0.1,361,122.0,444958.203125,0.4449582031249999,0.2891794027311668,1.538692586410283,2,0.5,,0.07403011530999687
196,0.1,1,1,1,20,0.08999999999999998,0.01,0.01,361,6.92,307848.4375,0.3078484374999999,0.24613215747479344,1.2507444807634567,25,0.4,1.4030599262493577,0.06691678210854451
197,0.1,1,1,1,20,0.08999999999999998,0.01,0.025,361,13.785714285714286,-23451.5625,-0.023451562500000023,0.3938075916292132,-0.05955081364221307,14,0.35714285714285715,0.8232158796276619,-0.0012506491568244293
198,0.1,1,1,1,20,0.08999999999999998,0.01,0.04,361,33.142857142857146,662523.6328125,0.6625236328124999,0.15099622879262087,4.387683309113726,7,0.7142857142857143,8.032704747573971,0.11469674210010043
199,0.1,1,1,1,20,0.08999999999999998,0.01,0.05500000000000001,361,38.0,387667.7734375,0.38766777343750003,0.20252350068834968,1.9141866110346222,6,0.6666666666666666,3.6312873675977357,0.0677623139436939
200,0.1,1,1,1,20,0.08999999999999998,0.01,0.07,361,121.0,791374.21875,0.7913742187499999,0.128076641063676,6.178911409431416,2,0.5,,0.13303925932892127
201,0.1,1,1,1,20,0.08999999999999998,0.01,0.085,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
202,0.1,1,1,1,20,0.08999999999999998,0.01,0.1,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
203,0.1,1,1,1,20,0.08999999999999998,0.03,0.01,361,6.75,270942.578125,0.2709425781250001,0.22813101982330786,1.18766215280522,20,0.45,1.6943343211252866,0.06177076854534037
204,0.1,1,1,1,20,0.08999999999999998,0.03,0.025,361,12.5,48700.390625,0.04870039062500009,0.27607430782184406,0.17640319741896218,12,0.4166666666666667,1.1344398374368134,0.012974886238988388
205,0.1,1,1,1,20,0.08999999999999998,0.03,0.04,361,32.857142857142854,605846.484375,0.605846484375,0.15467929723890883,3.9167910327342903,7,0.7142857142857143,7.469206424766373,0.10551560082679663
206,0.1,1,1,1,20,0.08999999999999998,0.03,0.05500000000000001,361,38.0,387667.7734375,0.38766777343750003,0.20252350068834968,1.9141866110346222,6,0.6666666666666666,3.6312873675977357,0.0677623139436939
207,0.1,1,1,1,20,0.08999999999999998,0.03,0.07,361,121.0,791374.21875,0.7913742187499999,0.128076641063676,6.178911409431416,2,0.5,,0.13303925932892127
208,0.1,1,1,1,20,0.08999999999999998,0.03,0.085,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
209,0.1,1,1,1,20,0.08999999999999998,0.03,0.1,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
210,0.1,1,1,1,20,0.08999999999999998,0.049999999999999996,0.01,361,7.055555555555555,373690.4296875,0.3736904296875001,0.18152526429992744,2.058613885668638,18,0.5,2.296657943454572,0.08425297025025891
211,0.1,1,1,1,20,0.08999999999999998,0.049999999999999996,0.025,361,14.2,148702.5390625,0.14870253906250008,0.21307184802624946,0.6978985747764324,10,0.5,1.4577355622538428,0.03355409202894086
212,0.1,1,1,1,20,0.08999999999999998,0.049999999999999996,0.04,361,37.833333333333336,603902.1484375,0.6039021484375,0.15099622879262087,3.9994518622508304,6,0.6666666666666666,6.144150319348758,0.10499599036038544
213,0.1,1,1,1,20,0.08999999999999998,0.049999999999999996,0.05500000000000001,361,38.0,366188.0859375,0.36618808593749996,0.20252350068834968,1.8081263887542767,6,0.5,3.1810399382058288,0.0639765704450899
214,0.1,1,1,1,20,0.08999999999999998,0.049999999999999996,0.07,361,121.0,791374.21875,0.7913742187499999,0.128076641063676,6.178911409431416,2,0.5,,0.13303925932892127
215,0.1,1,1,1,20,0.08999999999999998,0.049999999999999996,0.085,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
216,0.1,1,1,1,20,0.08999999999999998,0.049999999999999996,0.1,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
217,0.1,1,1,1,20,0.08999999999999998,0.06999999999999999,0.01,361,6.823529411764706,294882.421875,0.2948824218749999,0.179924788276847,1.6389204883835666,17,0.47058823529411764,1.9394935016931814,0.06962114219912685
218,0.1,1,1,1,20,0.08999999999999998,0.06999999999999999,0.025,361,14.555555555555555,69894.53125,0.06989453124999989,0.26144383465788323,0.2673405220722132,9,0.5555555555555556,1.1890086000867244,0.01744534125405257
219,0.1,1,1,1,20,0.08999999999999998,0.06999999999999999,0.04,361,43.2,525094.140625,0.525094140625,0.16225613924553595,3.236205070985914,5,0.8,6.422852175105745,0.09329583864843341
220,0.1,1,1,1,20,0.08999999999999998,0.06999999999999999,0.05500000000000001,361,45.2,361218.1640625,0.36121816406250007,0.21421993310101528,1.6862023941169277,5,0.6,3.4517611655376292,0.06314500658274359
221,0.1,1,1,1,20,0.08999999999999998,0.06999999999999999,0.07,361,121.0,791374.21875,0.7913742187499999,0.128076641063676,6.178911409431416,2,0.5,,0.13303925932892127
222,0.1,1,1,1,20,0.08999999999999998,0.06999999999999999,0.085,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
223,0.1,1,1,1,20,0.08999999999999998,0.06999999999999999,0.1,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
224,0.1,1,1,1,20,0.08999999999999998,0.08999999999999998,0.01,361,6.705882352941177,269062.5,0.2690625,0.18291587967073175,1.4709630486119707,17,0.5294117647058824,1.884911412505155,0.06459830192404296
225,0.1,1,1,1,20,0.08999999999999998,0.08999999999999998,0.025,361,14.333333333333334,44074.609375,0.04407460937499996,0.25859500278633896,0.17043875132968475,9,0.5555555555555556,1.1191864380281966,0.011987477032032087
226,0.1,1,1,1,20,0.08999999999999998,0.08999999999999998,0.04,361,42.8,485718.359375,0.4857183593750001,0.15825736806606516,3.069167428414676,5,0.6,4.385981322408345,0.08742072090775907
227,0.1,1,1,1,20,0.08999999999999998,0.08999999999999998,0.05500000000000001,361,56.25,385514.2578125,0.3855142578124999,0.2028315940974913,1.9006617757350068,4,0.75,4.1588151040624775,0.06700294968324072
228,0.1,1,1,1,20,0.08999999999999998,0.08999999999999998,0.07,361,120.5,750982.2265625,0.7509822265624999,0.131613982994089,5.705945595432879,2,0.5,,0.1268595874474948
229,0.1,1,1,1,20,0.08999999999999998,0.08999999999999998,0.085,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
230,0.1,1,1,1,20,0.08999999999999998,0.08999999999999998,0.1,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
231,0.1,1,1,1,20,0.08999999999999998,0.10999999999999997,0.01,361,6.588235294117647,187650.390625,0.187650390625,0.1930341656326514,0.9721097299537281,17,0.47058823529411764,1.5655563763939946,0.04737171029818476
232,0.1,1,1,1,20,0.08999999999999998,0.10999999999999997,0.025,361,14.11111111111111,-37337.5,-0.03733750000000002,0.2918068062430026,-0.12795280713537285,9,0.4444444444444444,0.9036609426379247,-0.0059153548196944575
233,0.1,1,1,1,20,0.08999999999999998,0.10999999999999997,0.04,361,53.25,467978.125,0.4679781249999999,0.17877667084120907,2.6176688647237536,4,0.75,5.832992784946215,0.08388421965670592
234,0.1,1,1,1,20,0.08999999999999998,0.10999999999999997,0.05500000000000001,361,55.75,304102.1484375,0.30410214843749994,0.24999415773994094,1.2164370207156818,4,0.5,3.064087335781422,0.053642703864067574
235,0.1,1,1,1,20,0.08999999999999998,0.10999999999999997,0.07,361,120.0,702066.2109375,0.7020662109375,0.1554848961030032,4.515333826845832,2,0.5,,0.11948137854493626
236,0.1,1,1,1,20,0.08999999999999998,0.10999999999999997,0.085,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
237,0.1,1,1,1,20,0.08999999999999998,0.10999999999999997,0.1,361,121.0,597186.1328125,0.5971861328125001,0.22802158650928273,2.6189894647899434,2,0.5,,0.09952268057254396
238,0.1,1,1,1,20,0.08999999999999998,0.12999999999999998,0.01,361,6.411764705882353,123984.5703125,0.12398457031249999,0.21642759506573317,0.572868585795834,17,0.4117647058823529,1.3254652022464652,0.033801115543169245
239,0.1,1,1,1,20,0.08999999999999998,0.12999999999999998,0.025,361,13.777777777777779,-101003.3203125,-0.10100332031250003,0.31233725789345435,-0.3233790326319464,9,0.3333333333333333,0.7418678723617724,-0.02066468193979921
240,0.1,1,1,1,20,0.08999999999999998,0.12999999999999998,0.04,361,52.5,404312.3046875,0.4043123046874999,0.2091845191050009,1.93280222846966,4,0.5,3.818493239278221,0.07376817572476212
241,0.1,1,1,1,20,0.08999999999999998,0.12999999999999998,0.05500000000000001,361,55.0,240436.328125,0.24043632812499993,0.29402642754780284,0.817737133802062,4,0.5,2.1460156807107893,0.043263381173754105
242,0.1,1,1,1,20,0.08999999999999998,0.12999999999999998,0.07,361,119.5,639594.3359375,0.6395943359375,0.19869141479546615,3.219033578254508,2,0.5,,0.11025184077970845
243,0.1,1,1,1,20,0.08999999999999998,0.12999999999999998,0.085,361,120.5,534714.2578125,0.5347142578124999,0.2712281052017458,1.971455935271778,2,0.5,,0.0902403952020994
244,0.1,1,1,1,20,0.08999999999999998,0.12999999999999998,0.1,361,120.5,534714.2578125,0.5347142578124999,0.2712281052017458,1.971455935271778,2,0.5,,0.0902403952020994
245,0.1,1,1,1,20,0.10999999999999997,0.01,0.01,361,6.64,182968.359375,0.182968359375,0.2865340086068334,0.6385572179184473,25,0.4,1.1627422820603122,0.04286248489915684
246,0.1,1,1,1,20,0.10999999999999997,0.01,0.025,361,13.285714285714286,-148331.640625,-0.14833164062500004,0.44793094380831966,-0.33114845642027063,14,0.35714285714285715,0.6420379422224112,-0.025129022661322033
247,0.1,1,1,1,20,0.10999999999999997,0.01,0.04,361,38.0,628455.6640625,0.6284556640625001,0.1544837731941563,4.068101465081725,6,0.6666666666666666,7.680871534928565,0.1085106285921782
248,0.1,1,1,1,20,0.10999999999999997,0.01,0.05500000000000001,361,46.2,481003.90625,0.48100390625,0.18961398481094638,2.536753324020812,5,0.8,5.967515112885235,0.08206361665613478
249,0.1,1,1,1,20,0.10999999999999997,0.01,0.07,361,118.5,707190.234375,0.7071902343750001,0.1356766541128347,5.2123207120575765,2,0.5,,0.1195981712964831
